900.491661737,506.9422954,691.308734885,277.641766392
893.466746054,484.326857904,710.471841133,265.814468475
907.582654752,491.842524892,701.811090861,286.704297066
905.038512645,494.997357541,707.894972272,285.062420544
896.173106588,473.987666114,712.650957832,284.693394309
883.602670256,499.168272418,711.328381199,293.779689912
895.462418529,503.668464441,708.239657526,291.400548395
894.875706534,482.249766112,697.032781023,294.685872856
898.984152276,476.665786239,709.295897479,281.352475996
889.373099784,487.325877554,713.646770119,298.232827607
882.557941571,497.426607628,711.09851332,282.060005943
899.832031343,482.591524455,706.382752657,291.021234634
895.564679097,497.962861064,697.385046443,267.033367299
908.317843996,510.316795927,704.950682598,280.525557435
886.702262427,497.616250495,711.482992664,283.188207356
889.6146311,501.222400247,719.17533224,304.910479008
872.636494512,507.243545705,716.276868517,292.57216705
903.680867826,496.975993298,716.791585306,255.421090837
892.148358063,484.88374659,704.068622935,284.379085875
914.046106325,493.298899467,709.272826035,301.548807526
910.731373343,481.159710073,696.451072482,284.318357767
907.069121894,495.600101058,700.232716555,308.503364767
899.23796068,483.329673066,694.545229563,283.98181066
899.010671323,495.241850135,709.444964055,293.865100427
900.282883242,492.400689121,724.37974762,287.620076182
899.536701291,479.834852396,687.77173163,301.348650228
887.088142117,466.313251673,696.539999438,284.223365232
885.247441559,487.512660127,712.6078051,289.906241393
891.670403383,490.875247488,708.350558586,279.244684208
893.742172835,479.733662667,722.157592833,293.813138444
888.973407018,487.410458695,703.739678298,283.788019981
870.375017834,493.798031065,716.121151988,271.985915861
892.628602185,503.89019677,699.672717882,279.930134215
884.237316607,485.726819441,713.704167738,295.621993776
888.043397774,490.170716464,715.579608462,275.713795473
891.295048074,475.596346162,689.868019226,285.353877569
883.324270775,501.756073089,698.194567383,282.235840121
890.916261746,496.334451302,700.115889672,275.84984687
898.212316578,504.273136502,704.359438963,297.103322011
900.359272034,489.234456472,711.79934996,283.76700807
904.299984545,481.500641276,708.74386068,299.463752924
879.259184805,492.472413272,726.734503671,306.267737122
886.142757354,492.617315578,719.005414496,285.556870846
877.734699303,497.271641598,700.097550199,288.942245223
891.768024231,492.901217445,698.959942387,296.062074049
895.512715541,493.523416691,708.397762164,273.111203375
893.48697053,502.791406799,697.071286984,291.330533642
894.940331814,504.765111141,693.167746083,282.702539563
898.633634114,488.801607673,708.310892106,293.239979409
877.566299769,493.113564264,710.40836758,283.454221821
891.72363034,483.988350843,703.359983615,285.864217119
904.831750637,484.61109971,695.506881806,291.593889037
897.423243415,499.896406196,704.760838626,298.169520386
897.039059934,491.141926545,702.854383058,289.885510861
887.933741553,493.232327085,722.068021581,281.043223235
871.706134964,490.968940163,712.172849288,250.828701807
892.65170703,492.09608199,696.297061243,282.404773408
914.004279322,497.948100869,706.770953319,287.485038546
905.195629897,507.995467094,706.382085531,281.16768231
901.809210082,482.79796891,719.795393618,283.271243127
896.870574743,492.910093332,710.684451111,287.178959214
898.542452271,499.715671014,691.500832959,279.101112486
900.806292555,490.74822823,716.629676895,278.580597525
901.935845765,499.435556,702.68066934,281.045813719
887.731137552,489.843980998,691.679305569,286.267247
880.042793072,491.42926605,727.056401378,281.480293322
890.03712372,499.331766778,712.530363647,285.393153663
898.74830152,493.452390854,687.327610799,275.16655888
889.343395723,480.030219959,708.359354804,284.877325558
898.465987868,491.524319608,714.851595987,292.551698969
894.975502438,497.438102524,711.587030897,285.892315846
890.715266311,479.98279584,696.94076619,273.827703911
870.338089046,491.845968748,711.94066772,281.052312733
893.661479692,503.403999686,715.0829662,271.255455739
892.619647648,504.295666848,699.711835756,302.685878012
901.304507561,493.251292152,722.12335321,277.22526656
905.423007681,499.385931112,716.5257378,281.30339217
903.831396373,519.307108867,712.107380392,280.354081106
884.917608241,479.115614474,697.603654015,285.317728893
889.106375767,509.638383502,712.85276582,292.495786261
900.273289334,493.063927125,693.042946048,279.547321953
888.560003276,521.488324415,721.986548122,260.89536255
889.752301769,464.553047925,712.669407988,291.812472845
896.125538985,499.363803797,713.828126288,269.385150212
879.188922715,489.33815012,694.590241375,276.128005418
881.495869001,485.829667936,709.425009403,271.990656681
890.335757329,480.899348522,698.414383681,282.787278931
878.875614634,486.111251119,703.97411808,285.333555541
875.383056484,479.928658075,697.277122178,281.871371343
879.759390155,488.600471935,706.844429895,271.972802166
893.284888237,492.092021288,712.219834501,271.76055422
911.017864668,506.218995732,710.228163421,300.926952372
910.900908376,498.314211876,702.895191566,280.487916631
891.450106551,486.139767065,701.131009729,273.832181188
888.418505094,481.361942244,698.323435867,271.408106083
877.717919626,496.740627083,697.275812187,268.845852681
893.93291885,467.152463407,719.54592244,293.876851333
899.364689207,500.416136389,702.978181033,295.670909244
895.030765293,473.026226485,723.493292993,285.176645576
898.587830093,478.423073958,729.405422936,291.29454586
902.95969163,492.576579837,712.069780827,283.105801329
888.223990312,494.596899494,713.647947553,299.877458428
894.442753085,504.505014249,701.615089932,297.72800063
887.814659014,496.004741416,702.051078841,289.659113677
874.425038083,471.816065716,703.902020205,269.208900967
913.313971438,496.865703631,689.718120178,285.390903777
888.200186061,500.807806656,719.605777809,293.153230287
894.74463869,490.267468375,686.478374211,283.297978443
886.392153022,484.173769248,705.472451581,271.675042196
884.981622489,492.00233703,699.284708078,287.938639714
868.224389642,496.061583747,692.975459071,278.969180247
883.914942754,507.418544723,716.244049344,302.703639653
883.0112986,483.122283009,693.967647874,286.167649811
899.551024152,492.888510196,691.431087641,275.756702334
903.277155137,491.72803352,722.395957571,279.414366346
896.739824231,490.571443632,706.820750844,297.961818976
891.651010269,494.804696981,704.081885404,295.788299982
915.006574206,473.953605309,707.270605385,280.336813861
899.8115517,493.053842388,705.222301144,285.474519636
900.494287353,489.138942372,692.212647184,268.471724043
901.197018976,496.271646439,699.460348657,291.750726811
905.757660697,503.34222768,729.555700885,296.536293699
887.079429725,512.694444401,716.756232804,272.852154813
891.354183077,483.03760725,694.810605136,294.41970058
906.979270829,492.91691186,698.051683528,277.910534331
892.235584002,490.748303036,717.010529411,270.286445382
902.214566023,491.284802288,708.961485249,284.66190606
892.173405449,494.270341227,723.916232939,285.745977729
902.640126991,488.265761632,687.394197231,283.154494289
891.217558885,486.345654217,699.77925052,289.426920241
891.633082486,499.472107681,697.767250257,289.462420373
907.347668107,481.789919971,701.313663067,270.037315294
895.247515979,495.267133711,723.509254789,266.012810192
888.586953148,478.180049425,710.372617205,294.641798593
895.965139954,490.225346089,694.013534212,303.601164977
898.259239026,488.213338505,720.244846802,289.018198034
890.214376639,489.458928862,719.846297462,279.985577136
885.219641518,491.928081377,703.140784579,267.156882571
870.084382626,477.99170954,716.295071432,284.304972992
879.57661125,499.596804853,734.47708229,274.636995297
912.655548497,481.654570267,712.443296409,303.705871022
886.333593664,508.989382663,711.635912799,278.316125608
904.522859105,501.191934347,701.210596564,287.469573077
884.183442257,482.85495403,691.157867182,288.28950516
888.555727151,498.403015949,709.788699778,282.046574437
876.814975625,480.75794478,687.039036987,287.148099621
897.28193099,494.636025951,715.524873461,276.05538597
898.765351119,490.395964806,699.23902909,273.13067665
884.862493087,499.090134457,706.836642812,296.377362475
898.766597692,488.813641559,700.856950628,286.639985814
888.555344075,498.695349095,709.575361154,268.546045679
880.704799019,487.645955999,706.343449888,277.081432636
880.103767414,493.48207758,708.291189697,277.878995099
883.70060682,490.443731662,705.055658917,278.867327822
884.162093056,485.61827319,723.279331873,301.913442896
898.26761982,491.552750978,693.124091284,288.027718212
909.453829973,500.559592519,706.615312249,295.985472073
877.712190282,486.128147585,702.408088315,268.868903614
885.977201871,483.074957528,712.061241314,273.601623654
895.14555435,485.60719235,713.622040981,284.732628778
891.177808772,489.548981314,713.133928365,284.322634378
876.594186841,500.284148961,717.368722008,289.733395883
879.814791578,506.989503634,709.664232087,278.194383826
907.058269034,491.485452667,711.759610149,295.498289566
891.797569846,493.37777727,701.808068633,272.706140906
894.881087651,498.269550656,717.873884416,278.588340691
911.267666422,497.454867247,702.971737993,280.940519927
894.371745689,485.687779579,700.316600098,290.007640594
890.981796158,486.586341817,698.91162765,295.187774426
899.263549095,495.691722624,695.265110107,288.676551627
901.194079865,496.621570435,691.836265777,292.823278551
905.600196312,499.357888946,696.625314654,279.148570431
898.317799468,496.956282968,716.103882398,284.789501474
883.316301221,481.274546372,715.518889636,285.324070461
886.341353561,498.820258241,706.160790127,283.307373641
896.455757579,486.080154393,693.470170082,281.935331956
875.404349331,496.442609378,702.631739292,278.591176538
798.217073351,575.963426234,181.855744637,501.77672102
792.294196583,582.533128676,182.586956839,504.866255843
793.150902505,582.368997788,199.191657086,526.713525076
792.136249586,587.716165615,192.025792651,496.277553966
779.811197252,594.715505764,178.308694863,516.062462365
795.5292372,593.080727756,200.786575988,510.99218786
791.636363582,582.283327959,203.302314597,520.570224275
782.838140186,586.321800988,198.08463073,502.172946055
795.83423379,609.750563831,193.199139918,509.877448702
792.694362264,600.319749915,199.345578779,504.496048383
795.622518802,589.486168419,190.490400036,536.534120184
789.410681742,583.481833926,187.034853018,526.04748977
788.953956649,596.495438454,206.253118888,514.510520723
790.408388792,584.243440204,194.910257779,519.486817451
809.843178813,579.239419851,193.769224493,516.049633015
801.465901684,579.558019561,195.909769534,516.003224874
799.342791805,586.270390983,179.53997897,524.075897825
780.42607854,567.37322262,185.410609858,517.876454765
781.019755365,597.208397917,189.452625203,521.385201104
784.687651952,594.011039048,183.463370726,516.935076366
770.565776884,581.269806302,180.536455862,526.228711715
792.109309864,583.530361528,188.528112306,514.340945275
791.012701171,582.440679155,167.58386861,513.074464654
799.594188406,585.303667929,192.603461194,514.03900513
780.663033566,588.052988212,199.305368815,496.836105853
794.076290923,581.590191908,172.792781717,546.32488535
784.014435094,599.077523095,197.079235545,503.344178329
785.330268571,572.818620201,174.462356171,531.323203703
779.87988511,607.735790548,203.651792779,511.525337839
781.076023595,589.129251206,192.744588832,512.210957551
775.593053358,566.834169021,176.584292419,509.189196681
808.850693618,570.000959978,200.764852784,514.312536114
798.047509939,590.451037191,197.710098514,505.126091895
779.887275963,579.720124169,192.147435257,506.656019527
783.93409652,577.978102608,203.817327962,494.414723933
781.659706586,588.382577071,195.742490269,507.757288967
792.352442817,586.997224153,190.793058234,496.684846959
790.538972039,580.580993696,201.816326128,507.007670638
787.24997917,583.553097724,187.922217921,518.205655891
784.840597944,583.677647225,198.989432108,509.207130146
807.019143505,581.001733181,182.330087201,500.602104577
781.372489958,598.197286783,180.235200301,513.049356223
793.581590198,583.586988275,181.362402047,514.332611604
785.463585575,583.676295887,193.259271427,489.568821821
789.949417588,572.873899915,192.49650765,503.916362682
781.496719702,601.949064212,181.693000527,507.211901122
776.186087006,582.040260327,189.478582954,523.795686995
795.354000766,586.659851389,190.997037094,499.982546798
788.004625774,588.615340079,183.135609686,519.05438315
789.986317692,589.709709148,183.275652557,523.380384174
792.688880669,598.13934107,184.708049494,529.803247954
788.431292727,566.375207408,178.679192014,514.692768723
794.268316775,601.584221484,186.666901335,502.696909296
791.226172991,577.219073476,192.419264818,500.122271607
780.774202908,587.718127163,182.297169517,509.699376478
787.812617052,580.001320582,192.343358299,514.662821743
772.738073433,595.408834871,200.267195561,511.615329009
797.218138781,580.535389176,198.770945109,514.048891076
787.478358641,578.676700512,206.874879638,514.5872838
792.290582229,557.241798,192.508843192,519.404138584
782.12180141,583.93546914,183.763294117,523.956635004
787.559031188,581.659422215,205.078968858,518.463170572
786.389540635,589.254300768,192.091760607,537.209052257
786.360774498,586.031508503,170.048272001,519.464846127
787.921737322,568.751320236,197.968026817,526.439986731
778.671953992,598.050874298,173.457505067,515.533445119
786.57609033,584.621922968,188.418967617,520.775108301
781.288377301,584.445941013,195.310188527,525.525682529
773.576902307,592.120901671,190.215162205,505.068124383
789.3671446,586.481258403,191.703052224,521.615340292
786.860179421,589.192435297,181.993146658,521.517393284
778.848366691,588.597826447,201.166917755,518.245453392
803.966420553,581.538905036,187.786607768,503.92565077
772.417233174,580.998944041,199.978761011,532.726042017
771.532616398,579.275703664,193.797469767,536.719779665
795.225291402,574.741083902,193.010393182,515.201857448
781.13525304,592.452097611,174.4738547,519.537987095
799.478667015,574.262632823,196.344749594,519.973016442
798.326689616,576.825301329,199.060204117,505.893088617
786.182061508,583.002903896,181.713161989,513.806558764
816.888571984,577.633528786,171.722344375,518.333710641
768.818666528,572.195898802,181.224288814,505.185950559
797.395286612,597.763977511,177.989739641,504.053908531
788.581639033,569.052772716,188.986705976,512.021357158
778.582233489,583.108217774,186.573129257,523.709664705
802.902370401,588.875630662,182.193974285,502.621099691
789.402705287,578.915243763,194.53912345,540.217718158
811.875072227,585.884472265,194.719241238,507.196607474
784.283828173,583.103181923,186.31191364,529.042725266
777.424403562,595.323295532,192.915205684,507.107422987
781.09656363,567.525383533,174.559331771,510.695487247
789.551249478,579.670258791,202.604741727,516.551169453
803.581681895,577.416588147,194.730322808,522.347525932
776.235320229,581.629645134,191.850061257,492.149250428
796.271666704,593.030818288,214.18481775,510.716740174
795.788778227,588.080795767,190.796835513,513.054900924
795.881698355,578.597390122,196.711954969,517.553185679
791.413431235,585.103672248,168.473195726,516.880253174
792.157416254,575.057959494,188.395473425,507.783641756
800.331714783,588.258945761,179.762298573,507.012917109
784.488771277,572.52721095,194.113415948,521.102384574
796.630100372,588.328512109,191.085441541,533.503886461
788.367787471,575.349543426,177.163164646,501.180060035
795.081764707,578.618307858,185.79953866,503.158707017
793.440430665,593.090669069,195.485083115,511.711454042
799.668949254,578.552233567,200.934197895,526.966683785
788.341246275,578.353593474,189.344119407,513.767723217
803.2452369,566.089760437,196.472963183,506.821547201
793.313169896,573.507353109,200.140067571,538.277909064
789.601202035,591.902366671,177.113050756,526.695705766
801.651242932,591.674858938,180.251912015,515.797359202
790.48851126,580.763784528,190.069813394,527.639055958
785.520990587,606.200768349,183.261668768,515.271397807
793.284878205,587.027945802,188.230930239,527.129570561
785.21689122,593.54267045,182.463853095,503.70760587
782.639855129,579.664407252,190.073126181,512.759128935
772.971024654,575.525019138,191.000948727,516.151522672
782.252359476,574.783061055,182.902653874,518.682679896
784.863224595,589.640686274,193.394264454,521.942904687
768.572052126,563.669278101,208.295613261,507.748638352
784.01523907,571.997746034,194.19178971,502.449700303
790.248061886,568.897000552,174.202962247,515.722752541
803.37663057,584.244598035,184.435739968,515.212176931
810.920779425,596.891982674,183.613184073,517.40053852
784.563905352,587.864329022,180.237299774,508.860301354
800.169100387,570.094509412,189.64140061,512.357518991
786.854630746,579.642566219,186.864283153,511.870453591
781.674847413,568.044393449,195.462266009,548.563277508
793.611122381,587.830473557,201.876436984,531.50361136
801.054323808,570.154735922,195.646932747,505.835552958
785.758097168,583.474653689,194.998752156,496.220094569
791.664182835,593.509238367,194.85459355,525.287788475
781.623004586,578.432762952,175.312275806,510.345347682
783.961852263,595.108787038,174.821434741,514.671140703
770.453802748,597.372501134,178.545685088,510.573912288
789.963155657,582.457922542,207.469005244,490.610861716
792.267238805,595.465646993,200.451564509,513.56402147
796.472296454,578.669402155,183.67266276,514.990176485
800.667752143,578.060442014,199.954815085,513.795519417
789.367791816,580.350724702,178.083211426,511.507856975
785.822600585,588.905625624,184.970779838,517.190791211
815.559402015,583.319919083,186.315712646,515.50850555
782.079710887,573.478909908,176.364395066,518.713495246
776.658687833,595.931005508,205.763327552,515.931815419
802.138285526,577.304668387,193.359650879,501.011925329
779.855535258,596.249626655,189.526947379,506.698935491
779.619749547,592.076394975,197.837141337,518.285304424
791.807741273,597.568015274,206.433956627,499.677998397
795.147255452,561.661104899,188.756590213,519.670462765
784.816724225,560.09879319,186.206104698,533.038659719
781.99873426,582.274959388,188.135237505,528.150437107
807.013213041,584.351618246,187.125486892,516.769613389
791.011492618,568.673700396,200.5780452,508.059223428
792.168872408,576.856230219,197.217528063,503.420465813
782.885320434,589.608142971,182.406074883,517.208597057
781.348092261,585.118596251,201.021970617,522.511326974
794.168445373,581.866900483,214.36283744,513.435419239
802.458956595,588.326424455,208.497716599,536.071983848
786.283967801,580.859919118,193.147819631,503.871263486
797.710482855,576.788494816,205.16477646,540.473661545
793.13094945,616.305214947,181.475585033,510.768570745
794.917077867,593.086189812,183.539230065,526.828832742
784.315072817,585.435595268,199.649338161,526.704902274
785.525055651,584.662849402,205.934996859,524.872523857
794.272752849,583.963656919,204.307667527,511.074714015
786.207407291,581.030377172,193.297228131,522.522263893
807.193506593,581.88258616,198.440239557,495.571950832
782.496088989,590.254585617,191.539886174,528.081132311
800.040584757,583.246530044,206.192636505,518.30124691
807.173698961,592.030105751,176.841439055,505.377664011
780.514896466,597.177184147,184.64910296,503.756056168
810.308195444,592.460004767,192.749336619,518.371575939
794.797186771,560.590245916,196.179562694,522.203174796
812.565618146,591.317098798,195.325487221,531.316609251
787.468476661,577.379404267,201.248457722,532.396791439
779.435290766,577.900000919,190.365860841,540.561182258
800.622832843,593.878343398,191.285426567,510.942449134
794.23504629,601.994097189,199.313902156,517.54215022
760.692956556,604.495717474,202.933856598,534.426697743
829.272114171,574.453081879,214.399023797,508.794143472
802.258931029,563.880699721,176.615890225,519.598234079
787.895310871,574.5416759,191.57736856,513.127638076
798.847928993,576.200214488,189.79697257,504.389949262
805.852562574,578.299638532,193.690476065,500.057747262
801.811170858,569.28062237,190.608180297,508.156142158
788.405515586,582.915238526,181.157231174,521.796425826
806.784868515,579.59023886,188.052696041,526.108758098
809.832333032,578.969636574,188.295455782,512.835961403
791.469274942,590.770252434,179.719943125,499.803081914
809.22298891,586.987713781,181.275120521,529.303348572
799.85792258,583.638080889,172.419374393,517.533240705
794.811705568,593.219380829,203.49671357,511.210659959
775.374332087,568.238391964,215.876898621,508.612689526
785.939010933,582.927252948,196.061686453,536.055149572
782.654037694,592.159876406,222.14277771,524.929242382
776.993086141,583.556724908,191.602723035,504.661451744
789.247299827,584.93734295,189.028325242,510.838729951
791.060233789,576.739442324,201.795701307,518.713546948
799.84051702,573.49024828,199.217583015,510.442159654
807.747117146,576.370069149,189.882329278,519.954733594
777.215735777,583.990987593,195.284281312,522.439458165
779.969107538,574.986361665,187.156426035,523.072548709
798.010860243,594.685700789,195.800006312,510.20333851
785.027346262,583.340404918,189.428394126,497.147554461
793.786341553,574.075552783,195.33220433,515.853022943
797.185336037,575.359934261,199.56970468,524.669325159
808.893250165,587.852926887,185.981027441,514.043358708
796.437939633,591.666243862,180.646648085,522.073250955
779.464540715,573.986741601,204.038230771,529.561992491
800.103330868,591.577438791,188.791440554,526.892027289
779.655702705,588.983394579,182.782197766,516.376572932
790.573781761,587.227869576,184.993320958,515.85435376
781.085099533,582.248481027,192.608198096,524.852514049
795.92900458,587.552896482,185.205581407,509.348653626
786.033052122,592.753935719,189.850952654,503.302636778
801.375304327,579.435935037,192.894159461,510.19349607
797.566625651,594.390604426,182.351352628,508.863247955
783.67950783,581.709669455,193.433221048,501.459033957
813.712008977,572.578629265,189.630827616,502.727457355
790.362817324,588.971519364,199.827829156,510.706994526
784.508833819,589.474213896,192.161159272,520.006797791
796.264859918,594.790432048,183.483981871,507.060892002
782.801990981,580.142400787,179.582202138,509.665133339
795.285658488,582.591273822,194.72415835,529.116764662
791.685568251,582.418817973,201.879361533,524.284286708
798.881279102,570.095240224,199.543906798,507.973241044
776.854377482,597.373448328,182.633949145,515.692641179
784.771539963,582.1388249,191.984829861,515.422896063
801.289165147,587.77630149,185.890200917,517.50025312
789.951727855,580.362475934,192.796480347,493.205237773
802.474976426,586.351293105,192.521882292,523.938024956
814.691817912,587.787337265,189.28554925,493.480533518
790.454773421,572.49103032,205.128732371,525.689973016
768.382033563,581.550450039,183.205753098,511.166555373
786.362670524,575.053019438,186.219323171,518.172038331
783.42776515,596.007192697,193.801669643,508.808581032
814.456249898,588.891685499,185.980070347,522.415277407
787.255960526,592.777591231,198.52032839,508.191364896
781.247628414,592.631743641,179.506088805,517.831369287
772.878354931,595.996712308,203.432306235,520.033734307
799.262337982,589.236977269,195.511254482,512.516688885
774.273622512,579.877499705,192.177753047,526.590965545
813.497893428,606.128545058,181.694577371,520.385731733
805.717400268,582.176401941,191.817659446,525.822508825
805.683756165,609.364583202,178.480989448,520.056371381
793.318035757,598.079347434,190.365562221,502.1452547
788.21519219,577.033848779,192.685570191,510.41124652
804.909148471,570.516168066,192.238241493,501.457871059
795.143948234,577.295903752,199.819500174,514.273014598
777.052509576,566.318532796,193.06485135,496.253076273
797.579129511,558.547367097,171.764378096,516.31210793
790.49192049,595.25598442,198.2918373,502.152641692
778.384154615,599.170550863,199.861118957,525.319721051
793.038359241,591.135073611,191.350146909,499.720770261
771.981935574,586.57924191,184.05994856,501.879747312
794.222259568,582.779863952,195.756693174,518.597595444
807.620290057,595.833496183,201.87921502,518.53905039
804.595393844,574.606285339,195.632848454,507.086957097
788.064296376,580.467310017,181.087873467,509.876332499
785.914201769,585.570333123,191.783030127,500.77999715
789.660913957,563.411229577,193.089469898,518.852517641
799.409367146,593.751841947,184.722717432,534.009998731
778.818400322,585.895650759,208.406836244,513.416367547
801.003128994,580.718997762,190.451470219,516.828889979
786.555284865,605.434363794,179.656025153,523.352198931
781.430895688,574.833653403,199.230155347,503.858731693
783.142981183,557.360498956,193.268885182,512.239154629
787.347311199,587.400311407,199.661952709,524.163852669
797.888706675,576.631051202,183.624763458,508.785637247
789.160629096,582.40126517,192.258826844,511.039165773
795.17489303,586.498281898,187.566353522,521.091701147
